bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1882411,3023821,text,13420,text/html,Enrolled,https://legiscan.com/MI/text/SB0926/id/3023821,https://legislature.mi.gov/documents/2023-2024/billenrolled/Senate/htm/2024-SNB-0926.htm
1882411,3024700,text,14548,text/html,Chaptered,https://legiscan.com/MI/text/SB0926/id/3024700,https://legislature.mi.gov/documents/2023-2024/publicact/htm/2024-PA-0139.htm
1882376,3009231,text,8550,text/html,Introduced,https://legiscan.com/MI/text/SB0927/id/3009231,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-0927.htm
1882376,3010661,text,8550,text/html,Engrossed,https://legiscan.com/MI/text/SB0927/id/3010661,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBS-0927.htm
1882391,3009239,text,12862,text/html,Introduced,https://legiscan.com/MI/text/SB0928/id/3009239,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-0928.htm
1882391,3010667,text,12862,text/html,Engrossed,https://legiscan.com/MI/text/SB0928/id/3010667,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBS-0928.htm
1882391,3022307,text,12862,text/html,Engrossed,https://legiscan.com/MI/text/SB0928/id/3022307,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBH-0928.htm
1882391,3023943,text,15459,text/html,Enrolled,https://legiscan.com/MI/text/SB0928/id/3023943,https://legislature.mi.gov/documents/2023-2024/billenrolled/Senate/htm/2024-SNB-0928.htm
1882391,3024692,text,16542,text/html,Chaptered,https://legiscan.com/MI/text/SB0928/id/3024692,https://legislature.mi.gov/documents/2023-2024/publicact/htm/2024-PA-0136.htm
1882384,3009235,text,15453,text/html,Introduced,https://legiscan.com/MI/text/SB0929/id/3009235,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-0929.htm
1882384,3010683,text,15453,text/html,Engrossed,https://legiscan.com/MI/text/SB0929/id/3010683,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBS-0929.htm
1882384,3022366,text,16538,text/html,Engrossed,https://legiscan.com/MI/text/SB0929/id/3022366,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBH-0929.htm
1882384,3023944,text,17842,text/html,Enrolled,https://legiscan.com/MI/text/SB0929/id/3023944,https://legislature.mi.gov/documents/2023-2024/billenrolled/Senate/htm/2024-SNB-0929.htm
1882384,3024693,text,18603,text/html,Chaptered,https://legiscan.com/MI/text/SB0929/id/3024693,https://legislature.mi.gov/documents/2023-2024/publicact/htm/2024-PA-0137.htm
1882398,3009242,text,18872,text/html,Introduced,https://legiscan.com/MI/text/SB0930/id/3009242,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-0930.htm
1882398,3012034,text,19764,text/html,Engrossed,https://legiscan.com/MI/text/SB0930/id/3012034,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBS-0930.htm
1882412,3009251,text,7835,text/html,Introduced,https://legiscan.com/MI/text/SB0931/id/3009251,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-0931.htm
1882412,3010698,text,7835,text/html,Engrossed,https://legiscan.com/MI/text/SB0931/id/3010698,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBS-0931.htm
1882412,3022404,text,9872,text/html,Engrossed,https://legiscan.com/MI/text/SB0931/id/3022404,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBH-0931.htm
1882412,3023808,text,12939,text/html,Enrolled,https://legiscan.com/MI/text/SB0931/id/3023808,https://legislature.mi.gov/documents/2023-2024/billenrolled/Senate/htm/2024-SNB-0931.htm
1882412,3024225,text,13741,text/html,Chaptered,https://legiscan.com/MI/text/SB0931/id/3024225,https://legislature.mi.gov/documents/2023-2024/publicact/htm/2024-PA-0140.htm
1882409,3009249,text,20775,text/html,Introduced,https://legiscan.com/MI/text/SB0932/id/3009249,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-0932.htm
1882409,3010608,text,20775,text/html,Engrossed,https://legiscan.com/MI/text/SB0932/id/3010608,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBS-0932.htm
1882409,3022407,text,20775,text/html,Engrossed,https://legiscan.com/MI/text/SB0932/id/3022407,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBH-0932.htm
1882409,3023947,text,26754,text/html,Enrolled,https://legiscan.com/MI/text/SB0932/id/3023947,https://legislature.mi.gov/documents/2023-2024/billenrolled/Senate/htm/2024-SNB-0932.htm
1882409,3024695,text,28417,text/html,Chaptered,https://legiscan.com/MI/text/SB0932/id/3024695,https://legislature.mi.gov/documents/2023-2024/publicact/htm/2024-PA-0138.htm
